"StationCode","isSWMP","DateTimeStamp","Historical","ProvisionalPlus","F_Record","Temp","F_Temp","SpCond","F_SpCond","Sal","F_Sal","DO_Pct","F_DO_Pct","DO_mgl","F_DO_mgl","Depth","F_Depth","cDepth","F_cDepth","Level","F_Level","cLevel","F_cLevel","pH","F_pH","Turb","F_Turb","ChlFluor","F_ChlFluor",
"narncwq  ","P",03/14/2002 21:30,1,1,"",8.9,<4> ,"",<4> ,"",<4> ,102.8,<4> ,10.6,<4> ,0.64,<4> ,"",<-1> [GCU],"",<-1> ,"","",8.1,<4> ,0,<4> ,"",<-1> ,
"narncwq  ","P",03/14/2002 22:00,1,1,"",9.1,<4> ,"",<4> ,"",<4> ,100.1,<4> ,10.3,<4> ,0.58,<4> ,"",<-1> [GCU],"",<-1> ,"","",8.0,<4> ,0,<4> ,"",<-1> ,
"narncwq  ","P",03/14/2002 22:30,1,1,"",9.5,<4> ,"",<4> ,"",<4> ,96.0,<4> ,9.8,<4> ,0.51,<4> ,"",<-1> [GCU],"",<-1> ,"","",8.0,<4> ,0,<4> ,"",<-1> ,
"narncwq  ","P",03/14/2002 23:00,1,1,"",9.4,<4> ,"",<4> ,"",<4> ,95.5,<4> ,9.7,<4> ,0.47,<4> ,"",<-1> [GCU],"",<-1> ,"","",8.0,<4> ,0,<4> ,"",<-1> ,
"narncwq  ","P",03/14/2002 23:30,1,1,"",9.5,<4> ,"",<4> ,"",<4> ,94.7,<4> ,9.6,<4> ,0.44,<4> ,"",<-1> [GCU],"",<-1> ,"","",7.9,<4> ,0,<4> ,"",<-1> ,
"narncwq  ","P",03/15/2002 0:00,1,1,"",9.5,<4> ,"",<4> ,"",<4> ,93.3,<4> ,9.5,<4> ,0.42,<4> ,"",<-1> [GCU],"",<-1> ,"","",7.9,<4> ,1,<4> ,"",<-1> ,
"narncwq  ","P",03/15/2002 0:30,1,1,"",9.5,<4> ,"",<4> ,"",<4> ,92.6,<4> ,9.4,<4> ,0.41,<4> ,"",<-1> [GCU],"",<-1> ,"","",7.9,<4> ,1,<4> ,"",<-1> ,
"narncwq  ","P",03/15/2002 1:00,1,1,"",9.7,<4> ,"",<4> ,"",<4> ,90.4,<4> ,9.2,<4> ,0.41,<4> ,"",<-1> [GCU],"",<-1> ,"","",7.9,<4> ,0,<4> ,"",<-1> ,
"narncwq  ","P",03/15/2002 1:30,1,1,"",9.7,<4> ,"",<4> ,"",<4> ,88.9,<4> ,9.0,<4> ,0.4,<4> ,"",<-1> [GCU],"",<-1> ,"","",7.9,<4> ,0,<4> ,"",<-1> ,
"narncwq  ","P",03/15/2002 2:00,1,1,"",9.8,<4> ,"",<4> ,"",<4> ,86.1,<4> ,8.7,<4> ,0.4,<4> ,"",<-1> [GCU],"",<-1> ,"","",7.9,<4> ,0,<4> ,"",<-1> ,
"narncwq  ","P",03/15/2002 2:30,1,1,"",9.8,<4> ,"",<4> ,"",<4> ,84.2,<4> ,8.5,<4> ,0.39,<4> ,"",<-1> [GCU],"",<-1> ,"","",7.9,<4> ,0,<4> ,"",<-1> ,
"narncwq  ","P",03/15/2002 3:00,1,1,"",9.8,<4> ,"",<4> ,"",<4> ,81.2,<4> ,8.2,<4> ,0.39,<4> ,"",<-1> [GCU],"",<-1> ,"","",7.9,<4> ,0,<4> ,"",<-1> ,
"narncwq  ","P",03/15/2002 3:30,1,1,"",9.8,<4> ,"",<4> ,"",<4> ,79.3,<4> ,8.0,<4> ,0.38,<4> ,"",<-1> [GCU],"",<-1> ,"","",7.8,<4> ,12,<4> ,"",<-1> ,
"narncwq  ","P",03/15/2002 4:00,1,1,"",9.8,<4> ,"",<4> ,"",<4> ,76.8,<4> ,7.8,<4> ,0.38,<4> ,"",<-1> [GCU],"",<-1> ,"","",7.8,<4> ,1,<4> ,"",<-1> ,
"narncwq  ","P",03/15/2002 4:30,1,1,"",9.8,<4> ,"",<4> ,"",<4> ,73.5,<4> ,7.4,<4> ,0.38,<4> ,"",<-1> [GCU],"",<-1> ,"","",7.8,<4> ,1,<4> ,"",<-1> ,
"narncwq  ","P",03/15/2002 5:00,1,1,"",9.8,<4> ,"",<4> ,"",<4> ,71.9,<4> ,7.3,<4> ,0.38,<4> ,"",<-1> [GCU],"",<-1> ,"","",7.7,<4> ,1,<4> ,"",<-1> ,
"narncwq  ","P",03/15/2002 5:30,1,1,"",9.8,<4> ,"",<4> ,"",<4> ,69.9,<4> ,7.1,<4> ,0.38,<4> ,"",<-1> [GCU],"",<-1> ,"","",7.7,<4> ,1,<4> ,"",<-1> ,
"narncwq  ","P",03/15/2002 6:00,1,1,"",9.8,<4> ,"",<4> ,"",<4> ,66.6,<4> ,6.7,<4> ,0.38,<4> ,"",<-1> [GCU],"",<-1> ,"","",7.7,<4> ,1,<4> ,"",<-1> ,
"narncwq  ","P",03/15/2002 6:30,1,1,"",9.8,<4> ,"",<4> ,"",<4> ,63.3,<4> ,6.4,<4> ,0.38,<4> ,"",<-1> [GCU],"",<-1> ,"","",7.6,<4> ,1,<4> ,"",<-1> ,
"narncwq  ","P",03/15/2002 7:00,1,1,"",9.9,<4> ,"",<4> ,"",<4> ,57.0,<4> ,5.8,<4> ,0.37,<4> ,"",<-1> [GCU],"",<-1> ,"","",7.7,<4> ,1,<4> ,"",<-1> ,
"narncwq  ","P",03/15/2002 7:30,1,1,"",10.0,<4> ,"",<4> ,"",<4> ,56.2,<4> ,5.6,<4> ,0.4,<4> ,"",<-1> [GCU],"",<-1> ,"","",7.6,<4> ,1,<4> ,"",<-1> ,
"narncwq  ","P",03/15/2002 8:00,1,1,"",8.1,<4> ,"",<4> ,"",<4> ,57.5,<4> ,6.1,<4> ,0.51,<4> ,"",<-1> [GCU],"",<-1> ,"","",7.4,<4> ,2,<4> ,"",<-1> ,
"narncwq  ","P",03/15/2002 8:30,1,1,"",6.6,<4> ,"",<4> ,"",<4> ,85.9,<4> ,9.4,<4> ,0.63,<4> ,"",<-1> [GCU],"",<-1> ,"","",8.1,<4> ,1,<4> ,"",<-1> ,
"narncwq  ","P",03/15/2002 9:00,1,1,"",6.8,<4> ,"",<4> ,"",<4> ,103.9,<4> ,11.3,<4> ,0.69,<4> ,"",<-1> [GCU],"",<-1> ,"","",8.2,<4> ,0,<4> ,"",<-1> ,
"narncwq  ","P",03/15/2002 9:30,1,1,"",7.4,<4> ,"",<4> ,"",<4> ,107.2,<4> ,11.5,<4> ,0.66,<4> ,"",<-1> [GCU],"",<-1> ,"","",8.1,<4> ,0,<4> ,"",<-1> ,
"narncwq  ","P",03/15/2002 10:00,1,1,"",7.3,<4> ,"",<4> ,"",<4> ,109.9,<4> ,11.8,<4> ,0.6,<4> ,"",<-1> [GCU],"",<-1> ,"","",8.2,<4> ,0,<4> ,"",<-1> ,
"narncwq  ","P",03/15/2002 10:30,1,1,"",7.6,<4> ,"",<4> ,"",<4> ,114.0,<4> ,12.1,<4> ,0.53,<4> ,"",<-1> [GCU],"",<-1> ,"","",8.3,<4> ,0,<4> ,"",<-1> ,
"narncwq  ","P",03/15/2002 11:00,1,1,"",8.1,<4> ,"",<4> ,"",<4> ,113.0,<4> ,11.9,<4> ,0.49,<4> ,"",<-1> [GCU],"",<-1> ,"","",8.3,<4> ,0,<4> ,"",<-1> ,
"narncwq  ","P",03/15/2002 11:30,1,1,"",8.3,<4> ,"",<4> ,"",<4> ,93.6,<4> ,9.8,<4> ,0.45,<4> ,"",<-1> [GCU],"",<-1> ,"","",8.1,<4> ,1,<4> ,"",<-1> ,
"narncwq  ","P",03/15/2002 12:00,1,1,"",8.7,<4> ,"",<4> ,"",<4> ,86.6,<4> ,9.0,<4> ,0.42,<4> ,"",<-1> [GCU],"",<-1> ,"","",8.2,<4> ,1,<4> ,"",<-1> ,
"narncwq  ","P",03/15/2002 12:30,1,1,"",9.4,<4> ,"",<4> ,"",<4> ,80.2,<4> ,8.2,<4> ,0.4,<4> ,"",<-1> [GCU],"",<-1> ,"","",8.1,<4> ,2,<4> ,"",<-1> ,
"narncwq  ","P",03/15/2002 13:00,1,1,"",9.8,<4> ,"",<4> ,"",<4> ,90.7,<4> ,9.2,<4> ,0.38,<4> ,"",<-1> [GCU],"",<-1> ,"","",8.1,<4> ,2,<4> ,"",<-1> ,
"narncwq  ","P",03/15/2002 13:30,1,1,"",9.8,<4> ,"",<4> ,"",<4> ,78.7,<4> ,8.0,<4> ,0.36,<4> ,"",<-1> [GCU],"",<-1> ,"","",8.1,<4> ,1,<4> ,"",<-1> ,
"narncwq  ","P",03/15/2002 14:00,1,1,"",10.2,<4> ,"",<4> ,"",<4> ,79.1,<4> ,7.9,<4> ,0.35,<4> ,"",<-1> [GCU],"",<-1> ,"","",8.1,<4> ,2,<4> ,"",<-1> ,
"narncwq  ","P",03/15/2002 14:30,1,1,"",10.4,<4> ,"",<4> ,"",<4> ,75.7,<4> ,7.6,<4> ,0.34,<4> ,"",<-1> [GCU],"",<-1> ,"","",8.1,<4> ,2,<4> ,"",<-1> ,
"narncwq  ","P",03/15/2002 15:00,1,1,"",10.5,<4> ,"",<4> ,"",<4> ,72.0,<4> ,7.2,<4> ,0.33,<4> ,"",<-1> [GCU],"",<-1> ,"","",7.8,<4> ,2,<4> ,"",<-1> ,
"narncwq  ","P",03/15/2002 15:30,1,1,"",10.4,<4> ,"",<4> ,"",<4> ,78.5,<4> ,7.8,<4> ,0.32,<4> ,"",<-1> [GCU],"",<-1> ,"","",8.2,<4> ,1,<4> ,"",<-1> ,
"narncwq  ","P",03/15/2002 16:00,1,1,"",10.8,<4> ,"",<4> ,"",<4> ,93.6,<4> ,9.3,<4> ,0.32,<4> ,"",<-1> [GCU],"",<-1> ,"","",8.1,<4> ,1,<4> ,"",<-1> ,
"narncwq  ","P",03/15/2002 16:30,1,1,"",10.8,<4> ,"",<4> ,"",<4> ,98.6,<4> ,9.8,<4> ,0.31,<4> ,"",<-1> [GCU],"",<-1> ,"","",8.0,<4> ,1,<4> ,"",<-1> ,
"narncwq  ","P",03/15/2002 17:00,1,1,"",10.8,<4> ,"",<4> ,"",<4> ,110.2,<4> ,10.9,<4> ,0.31,<4> ,"",<-1> [GCU],"",<-1> ,"","",8.1,<4> ,1,<4> ,"",<-1> ,
"narncwq  ","P",03/15/2002 17:30,1,1,"",10.8,<4> ,"",<4> ,"",<4> ,107.1,<4> ,10.6,<4> ,0.31,<4> ,"",<-1> [GCU],"",<-1> ,"","",8.2,<4> ,2,<4> ,"",<-1> ,
"narncwq  ","P",03/15/2002 18:00,1,1,"",10.8,<4> ,"",<4> ,"",<4> ,110.9,<4> ,11.0,<4> ,0.3,<4> ,"",<-1> [GCU],"",<-1> ,"","",8.0,<4> ,1,<4> ,"",<-1> ,
"narncwq  ","P",03/15/2002 18:30,1,1,"",10.8,<4> ,"",<4> ,"",<4> ,110.2,<4> ,10.9,<4> ,0.3,<4> ,"",<-1> [GCU],"",<-1> ,"","",8.3,<4> ,1,<4> ,"",<-1> ,
"narncwq  ","P",03/15/2002 19:00,1,1,"",10.9,<4> ,"",<4> ,"",<4> ,108.3,<4> ,10.7,<4> ,0.33,<4> ,"",<-1> [GCU],"",<-1> ,"","",8.0,<4> ,1,<4> ,"",<-1> ,
"narncwq  ","P",03/15/2002 19:30,1,1,"",10.0,<4> ,"",<4> ,"",<4> ,92.5,<4> ,9.4,<4> ,0.46,<4> ,"",<-1> [GCU],"",<-1> ,"","",7.7,<4> ,1,<4> ,"",<-1> ,
"narncwq  ","P",03/15/2002 20:00,1,1,"",8.5,<4> ,"",<4> ,"",<4> ,95.2,<4> ,9.9,<4> ,0.6,<4> ,"",<-1> [GCU],"",<-1> ,"","",8.1,<4> ,1,<4> ,"",<-1> ,
"narncwq  ","P",03/15/2002 20:30,1,1,"",8.2,<4> ,"",<4> ,"",<4> ,100.1,<4> ,10.5,<4> ,0.68,<4> ,"",<-1> [GCU],"",<-1> ,"","",8.1,<4> ,0,<4> ,"",<-1> ,
"narncwq  ","P",03/15/2002 21:00,1,1,"",8.3,<4> ,"",<4> ,"",<4> ,99.8,<4> ,10.4,<4> ,0.69,<4> ,"",<-1> [GCU],"",<-1> ,"","",8.1,<4> ,1,<4> ,"",<-1> ,
"narncwq  ","P",03/15/2002 21:30,1,1,"",8.3,<4> ,"",<4> ,"",<4> ,98.2,<4> ,10.3,<4> ,0.68,<4> ,"",<-1> [GCU],"",<-1> ,"","",8.1,<4> ,1,<4> ,"",<-1> ,
"narncwq  ","P",03/15/2002 22:00,1,1,"",8.2,<4> ,"",<4> ,"",<4> ,96.9,<4> ,10.2,<4> ,0.63,<4> ,"",<-1> [GCU],"",<-1> ,"","",8.1,<4> ,0,<4> ,"",<-1> ,
"narncwq  ","P",03/15/2002 22:30,1,1,"",8.2,<4> ,"",<4> ,"",<4> ,94.6,<4> ,9.9,<4> ,0.57,<4> ,"",<-1> [GCU],"",<-1> ,"","",8.1,<4> ,0,<4> ,"",<-1> ,
"narncwq  ","P",03/15/2002 23:00,1,1,"",8.6,<4> ,"",<4> ,"",<4> ,89.7,<4> ,9.3,<4> ,0.49,<4> ,"",<-1> [GCU],"",<-1> ,"","",8.1,<4> ,0,<4> ,"",<-1> ,
"narncwq  ","P",03/15/2002 23:30,1,1,"",8.6,<4> ,"",<4> ,"",<4> ,82.2,<4> ,8.5,<4> ,0.44,<4> ,"",<-1> [GCU],"",<-1> ,"","",8.0,<4> ,0,<4> ,"",<-1> ,
"narncwq  ","P",03/16/2002 0:00,1,1,"",9.0,<4> ,"",<4> ,"",<4> ,77.5,<4> ,8.0,<4> ,0.39,<4> ,"",<-1> [GCU],"",<-1> ,"","",7.9,<4> ,0,<4> ,"",<-1> ,
"narncwq  ","P",03/16/2002 0:30,1,1,"",8.9,<4> ,"",<4> ,"",<4> ,76.0,<4> ,7.8,<4> ,0.37,<4> ,"",<-1> [GCU],"",<-1> ,"","",7.9,<4> ,1,<4> ,"",<-1> ,
"narncwq  ","P",03/16/2002 1:00,1,1,"",8.9,<4> ,"",<4> ,"",<4> ,71.6,<4> ,7.4,<4> ,0.34,<4> ,"",<-1> [GCU],"",<-1> ,"","",7.9,<4> ,1,<4> ,"",<-1> ,
"narncwq  ","P",03/16/2002 1:30,1,1,"",8.9,<4> ,"",<4> ,"",<4> ,69.7,<4> ,7.2,<4> ,0.32,<4> ,"",<-1> [GCU],"",<-1> ,"","",7.9,<4> ,1,<4> ,"",<-1> ,
"narncwq  ","P",03/16/2002 2:00,1,1,"",8.9,<4> ,"",<4> ,"",<4> ,67.0,<4> ,6.9,<4> ,0.31,<4> ,"",<-1> [GCU],"",<-1> ,"","",7.9,<4> ,1,<4> ,"",<-1> ,
"narncwq  ","P",03/16/2002 2:30,1,1,"",9.2,<4> ,"",<4> ,"",<4> ,67.9,<4> ,7.0,<4> ,0.3,<4> ,"",<-1> [GCU],"",<-1> ,"","",7.9,<4> ,1,<4> ,"",<-1> ,
"narncwq  ","P",03/16/2002 3:00,1,1,"",9.2,<4> ,"",<4> ,"",<4> ,68.4,<4> ,7.0,<4> ,0.29,<4> ,"",<-1> [GCU],"",<-1> ,"","",7.9,<4> ,1,<4> ,"",<-1> ,
"narncwq  ","P",03/16/2002 3:30,1,1,"",9.3,<4> ,"",<4> ,"",<4> ,64.6,<4> ,6.6,<4> ,0.28,<4> ,"",<-1> [GCU],"",<-1> ,"","",7.8,<4> ,1,<4> ,"",<-1> ,
"narncwq  ","P",03/16/2002 4:00,1,1,"",9.4,<4> ,"",<4> ,"",<4> ,57.7,<4> ,5.9,<4> ,0.27,<4> ,"",<-1> [GCU],"",<-1> ,"","",7.7,<4> ,1,<4> ,"",<-1> ,
"narncwq  ","P",03/16/2002 4:30,1,1,"",9.4,<4> ,"",<4> ,"",<4> ,50.8,<4> ,5.2,<4> ,0.27,<4> ,"",<-1> [GCU],"",<-1> ,"","",7.6,<4> ,1,<4> ,"",<-1> ,
"narncwq  ","P",03/16/2002 5:00,1,1,"",9.4,<4> ,"",<4> ,"",<4> ,44.8,<4> ,4.6,<4> ,0.27,<4> ,"",<-1> [GCU],"",<-1> ,"","",7.5,<4> ,1,<4> ,"",<-1> ,
"narncwq  ","P",03/16/2002 5:30,1,1,"",9.4,<4> ,"",<4> ,"",<4> ,34.3,<4> ,3.5,<4> ,0.27,<4> ,"",<-1> [GCU],"",<-1> ,"","",7.6,<4> ,1,<4> ,"",<-1> ,
"narncwq  ","P",03/16/2002 6:00,1,1,"",9.4,<4> ,"",<4> ,"",<4> ,25.4,<4> ,2.6,<4> ,0.26,<4> ,"",<-1> [GCU],"",<-1> ,"","",7.5,<4> ,23,<4> ,"",<-1> ,
"narncwq  ","P",03/16/2002 6:30,1,1,"",9.4,<4> ,"",<4> ,"",<4> ,18.5,<4> ,1.9,<4> ,0.27,<4> ,"",<-1> [GCU],"",<-1> ,"","",7.5,<4> ,2,<4> ,"",<-1> ,
"narncwq  ","P",03/16/2002 7:00,1,1,"",9.5,<4> ,"",<4> ,"",<4> ,18.2,<4> ,1.9,<4> ,0.27,<4> ,"",<-1> [GCU],"",<-1> ,"","",7.4,<4> ,2,<4> ,"",<-1> ,
"narncwq  ","P",03/16/2002 7:30,1,1,"",9.5,<4> ,"",<4> ,"",<4> ,17.3,<4> ,1.8,<4> ,0.27,<4> ,"",<-1> [GCU],"",<-1> ,"","",7.4,<4> ,2,<4> ,"",<-1> ,
"narncwq  ","P",03/16/2002 8:00,1,1,"",9.4,<4> ,"",<4> ,"",<4> ,39.0,<4> ,4.0,<4> ,0.34,<4> ,"",<-1> [GCU],"",<-1> ,"","",7.3,<4> ,2,<4> ,"",<-1> ,
"narncwq  ","P",03/16/2002 8:30,1,1,"",8.7,<4> ,"",<4> ,"",<4> ,68.7,<4> ,7.1,<4> ,0.49,<4> ,"",<-1> [GCU],"",<-1> ,"","",7.7,<4> ,1,<4> ,"",<-1> ,
"narncwq  ","P",03/16/2002 9:00,1,1,"",7.8,<4> ,"",<4> ,"",<4> ,100.3,<4> ,10.6,<4> ,0.57,<4> ,"",<-1> [GCU],"",<-1> ,"","",8.2,<4> ,0,<4> ,"",<-1> ,
"narncwq  ","P",03/16/2002 9:30,1,1,"",7.8,<4> ,"",<4> ,"",<4> ,106.8,<4> ,11.3,<4> ,0.6,<4> ,"",<-1> [GCU],"",<-1> ,"","",8.2,<4> ,0,<4> ,"",<-1> ,
"narncwq  ","P",03/16/2002 10:00,1,1,"",7.9,<4> ,"",<4> ,"",<4> ,110.0,<4> ,11.6,<4> ,0.57,<4> ,"",<-1> [GCU],"",<-1> ,"","",8.2,<4> ,0,<4> ,"",<-1> ,
"narncwq  ","P",03/16/2002 10:30,1,1,"",8.0,<4> ,"",<4> ,"",<4> ,111.1,<4> ,11.7,<4> ,0.53,<4> ,"",<-1> [GCU],"",<-1> ,"","",8.2,<4> ,0,<4> ,"",<-1> ,
"narncwq  ","P",03/16/2002 11:00,1,1,"",8.2,<4> ,"",<4> ,"",<4> ,112.3,<4> ,11.8,<4> ,0.46,<4> ,"",<-1> [GCU],"",<-1> ,"","",8.2,<4> ,0,<4> ,"",<-1> ,
"narncwq  ","P",03/16/2002 11:30,1,1,"",8.4,<4> ,"",<4> ,"",<4> ,110.9,<4> ,11.6,<4> ,0.42,<4> ,"",<-1> [GCU],"",<-1> ,"","",8.3,<4> ,0,<4> ,"",<-1> ,
"narncwq  ","P",03/16/2002 12:00,1,1,"",8.5,<4> ,"",<4> ,"",<4> ,107.2,<4> ,11.1,<4> ,0.38,<4> ,"",<-1> [GCU],"",<-1> ,"","",8.2,<4> ,0,<4> ,"",<-1> ,
"narncwq  ","P",03/16/2002 12:30,1,1,"",8.5,<4> ,"",<4> ,"",<4> ,113.1,<4> ,11.8,<4> ,0.37,<4> ,"",<-1> [GCU],"",<-1> ,"","",8.3,<4> ,0,<4> ,"",<-1> ,
"narncwq  ","P",03/16/2002 13:00,1,1,"",8.7,<4> ,"",<4> ,"",<4> ,112.4,<4> ,11.7,<4> ,0.36,<4> ,"",<-1> [GCU],"",<-1> ,"","",8.2,<4> ,1,<4> ,"",<-1> ,
"narncwq  ","P",03/16/2002 13:30,1,1,"",8.8,<4> ,"",<4> ,"",<4> ,109.3,<4> ,11.3,<4> ,0.34,<4> ,"",<-1> [GCU],"",<-1> ,"","",8.2,<4> ,0,<4> ,"",<-1> ,
"narncwq  ","P",03/16/2002 14:00,1,1,"",9.1,<4> ,"",<4> ,"",<4> ,99.7,<4> ,10.2,<4> ,0.34,<4> ,"",<-1> [GCU],"",<-1> ,"","",8.2,<4> ,1,<4> ,"",<-1> ,
"narncwq  ","P",03/16/2002 14:30,1,1,"",9.0,<4> ,"",<4> ,"",<4> ,119.9,<4> ,12.3,<4> ,0.34,<4> ,"",<-1> [GCU],"",<-1> ,"","",8.3,<4> ,0,<4> ,"",<-1> ,
"narncwq  ","P",03/16/2002 15:00,1,1,"",9.1,<4> ,"",<4> ,"",<4> ,113.9,<4> ,11.7,<4> ,0.34,<4> ,"",<-1> [GCU],"",<-1> ,"","",8.3,<4> ,0,<4> ,"",<-1> ,
"narncwq  ","P",03/16/2002 15:30,1,1,"",9.3,<4> ,"",<4> ,"",<4> ,104.3,<4> ,10.7,<4> ,0.34,<4> ,"",<-1> [GCU],"",<-1> ,"","",8.2,<4> ,1,<4> ,"",<-1> ,
"narncwq  ","P",03/16/2002 16:00,1,1,"",9.3,<4> ,"",<4> ,"",<4> ,108.7,<4> ,11.1,<4> ,0.34,<4> ,"",<-1> [GCU],"",<-1> ,"","",8.2,<4> ,1,<4> ,"",<-1> ,
"narncwq  ","P",03/16/2002 16:30,1,1,"",9.4,<4> ,"",<4> ,"",<4> ,104.9,<4> ,10.7,<4> ,0.35,<4> ,"",<-1> [GCU],"",<-1> ,"","",8.2,<4> ,1,<4> ,"",<-1> ,
"narncwq  ","P",03/16/2002 17:00,1,1,"",9.5,<4> ,"",<4> ,"",<4> ,102.3,<4> ,10.4,<4> ,0.35,<4> ,"",<-1> [GCU],"",<-1> ,"","",8.2,<4> ,1,<4> ,"",<-1> ,
"narncwq  ","P",03/16/2002 17:30,1,1,"",9.7,<4> ,"",<4> ,"",<4> ,104.2,<4> ,10.6,<4> ,0.36,<4> ,"",<-1> [GCU],"",<-1> ,"","",8.3,<4> ,1,<4> ,"",<-1> ,
"narncwq  ","P",03/16/2002 18:00,1,1,"",9.6,<4> ,"",<4> ,"",<4> ,106.4,<4> ,10.8,<4> ,0.36,<4> ,"",<-1> [GCU],"",<-1> ,"","",8.3,<4> ,1,<4> ,"",<-1> ,
"narncwq  ","P",03/16/2002 18:30,1,1,"",9.6,<4> ,"",<4> ,"",<4> ,86.5,<4> ,8.8,<4> ,0.37,<4> ,"",<-1> [GCU],"",<-1> ,"","",8.2,<4> ,1,<4> ,"",<-1> ,
"narncwq  ","P",03/16/2002 19:00,1,1,"",9.5,<4> ,"",<4> ,"",<4> ,106.9,<4> ,10.9,<4> ,0.38,<4> ,"",<-1> [GCU],"",<-1> ,"","",8.2,<4> ,1,<4> ,"",<-1> ,
